id,xcenter,ycenter,sky_center,aperture_sum_nLb,aperture_sum_phot,aperture_sum_Hz
523,4262.544137596423,6782.060032714341,"223.31789928847564,-22.807766923325524",13798410.860868642,30.44078627176431,151108063.05303803
524,4091.4259259244845,6755.374493395523,"223.13219193171952,-22.833391864613784",46712939.516789086,103.05379527356043,511559039.7379539
525,3922.929265063178,6729.097791666543,"222.9492735262796,-22.858412160812826",13617377.447821962,30.04140698887672,149125544.292784
526,3751.7855589604087,6702.408300997478,"222.76342835284842,-22.883609351485884",13772727.26238279,30.384125476540795,150826798.8655485
527,3583.257832848411,6676.1267787875695,"222.58037528430503,-22.908207791875714",16756778.566219904,36.96726529459712,183505504.9223801
528,3412.0765176423374,6649.4314475180645,"222.39439440038197,-22.932975843911205",13957045.757262519,30.79075200514192,152845292.9535245
529,3196.0904706010774,6615.74893924397,"222.15967574600148,-22.963912491045182",13368272.467220666,29.491854467925137,146397565.57878035
530,3027.4857882347005,6589.455455276649,"221.9764064753825,-22.98781806487151",14294280.010500062,31.534727230248084,156538385.9709515
531,2856.2162308772363,6562.746402865399,"221.79020759579635,-23.011881338636723",14105734.606112795,31.11877568225114,154473602.48669466
532,2687.5483957949727,6536.443094479067,"221.6068085648251,-23.03536161169614",13830350.303406458,30.511248135361242,151457835.74393317
533,2519.2590244284434,6507.500966847363,"221.42373921059425,-23.06126647523682",14673519.86378642,32.37137135079419,160691487.38534236
534,2347.880087586895,6480.774894123759,"221.23734190501258,-23.08468217022922",13242346.560796592,29.214048302984484,145018535.77601495
535,2179.0954465615782,6454.453406728033,"221.05374896009837,-23.1075238525228",13247315.258307671,29.225009786919763,145072948.5822697
536,2010.2661581875218,6428.124968660364,"220.87009408518534,-23.130153065719696",13755559.857304145,30.346252324762,150638796.54011855
537,1793.8832480998944,6394.380698625338,"220.6346962005085,-23.15883579625768",13653801.883978378,30.121763233323062,149524432.69021568
538,1624.9402067339083,6368.0345483946085,"220.4509011979861,-23.18097926685174",14437857.332272258,31.851474325954193,158110718.55403662
539,1455.942641363611,6341.679907274268,"220.2670458966253,-23.202909280889216",13564213.245237982,29.924121009753048,148543336.69241413
540,1287.3032332836483,6312.683493131374,"220.08349731864357,-23.227261846840637",13658663.053884778,30.132487499736314,149577667.94869104
541,1118.1872278402293,6286.310406090704,"219.89951864908767,-23.248764078519113",13603648.127076149,30.01111862286894,148975192.8439214
542,949.0074349945321,6259.927383580469,"219.71548097922278,-23.27005197234603",13670281.404588165,30.158118837588063,149704901.90978715
543,779.760823717329,6233.533952928685,"219.53138482246814,-23.291125240306023",14790753.627521954,32.63000170915151,161975328.48422807
544,610.8616956886744,6204.496893882946,"219.34758326405696,-23.314619615026164",15006670.228672193,33.10633707663791,164339857.24843055
545,8837.634123454776,7314.803704780084,"228.25407573350643,-22.22528863324875",12984725.249854455,28.645707836497778,142197293.700375
546,8668.332426054358,7288.401162804781,"228.07299407584472,-22.256090308569494",12826370.409058496,28.29635993604936,140463130.72254902
547,8498.694764104523,7264.643595328458,"227.8913186849827,-22.284077289111053",13168716.39978573,29.0516122067494,144212202.994304
548,8329.529230020196,7238.262311096231,"227.71008134641568,-22.314476137834426",13166420.601586085,29.04654742769454,144187061.43107572
549,8160.427542468365,7211.890995550142,"227.52876535309565,-22.344673511076582",12894081.11179314,28.44573706730305,141204638.80209234
550,7991.386871861034,7185.529207410932,"227.34737128895125,-22.374668984406295",13025293.98099658,28.73520684377233,142641566.77248582
551,7825.04397364609,7159.588146779131,"227.16873546573174,-22.403998235704705",13551919.493710695,29.89699966465804,148408706.33536252
552,7655.708214598575,7135.877723944293,"226.98668908704502,-22.430972875110772",13846750.918601949,30.54742966575089,151637440.8607874
553,7436.704849798429,7101.724331882724,"226.7511329337744,-22.46904864511439",13891769.073235117,30.646744582327543,152130440.10667393
554,7267.890217510432,7075.397844391738,"226.56941129904436,-22.498174618228457",12980855.24265394,28.637170182180267,142154912.78434286
555,7099.120292730844,7049.078340836124,"226.3876132160221,-22.52709676287572",13016068.45900135,28.714854344768348,142540536.96743008
556,6930.392465669868,7022.76541421722,"226.20573950445413,-22.555814635251284",13242330.597584588,29.214013086412827,145018360.96095327
557,6759.068022269299,6996.047560136131,"226.02094675138784,-22.58477179675081",13276393.65657214,29.289159877507675,145391389.6319481
558,6590.415342057718,6969.746376445524,"225.83892118278,-22.613076898291883",14047497.795542024,30.990298981447747,153835844.1439066
559,6421.387386498313,6946.084044609635,"225.65634743711792,-22.638551149901776",15408530.872179972,33.992885106219035,168740681.6672713
560,6250.16326283973,6919.381870958154,"225.47132943572606,-22.666878596660172",15546994.488435607,34.29835081465121,170257013.4439286
561,6034.196582045148,6885.702172627476,"225.23781365298225,-22.702311481825564",13482795.592849502,29.744504865539287,147651722.152537
562,5863.030689995154,6859.009107722679,"225.05262428248903,-22.73015764854425",13093458.559602287,28.885585274271573,143388045.30148408
563,5694.518212118698,6832.729850716332,"224.87021054267547,-22.757366901916146",13370364.722874474,29.496470210116442,146420478.12301797
564,5523.3900560832,6806.042694909464,"224.6848724559561,-22.784789159043708",14831892.828897854,32.72075923544218,162425848.844735
565,5354.9087688963955,6779.768325891738,"224.50231326405455,-22.811580283635784",13390246.216366395,29.54033093438777,146638202.7583009
